state,state_name,condition_category,condition_specific,responder_type,presumption_type,presumption_exists,rebuttable,years_service_required,pre_employment_exam_required,post_termination_months,post_termination_formula,discovery_during_employment_required,filing_deadline_notes,tobacco_exclusion,statute_citation,source_url,notes,needs_verification,iaff_url,data_retrieved
NV,Nevada,mental,"Mental injury caused by extreme stress from directly witnessing death/grievous bodily harm, or responding to mass casualty incident",law_enforcement,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NRS 616C.180,https://nevada.public.law/statutes/nrs_616c.180,"IMPORTANT: NRS 616C.180 is NOT a traditional burden-shifting presumption. The claimant still bears the burden of proving by clear and convincing medical and psychiatric evidence that the PTSD is work-related. This statute provides a reduced evidentiary threshold, not a shift in the burden of proof. Police officers are explicitly included in the 'first responder' definition. Also covers emergency dispatchers/call takers employed by law enforcement or public safety agencies.",NA,https://www.iaff.org/presumptive-health/nv/,2026-05-23
NY,New York,cancer,"Melanoma; cancers of the lymphatic, digestive, hematological, urinary, neurological, breast, reproductive, and endocrine/thyroid systems, and prostate cancer (NYC only — City of New York uniformed fire force, including retirees within 5 years of retirement)",firefighter,pension,TRUE,TRUE,NA,NA,60,Retirees within 5 years of retirement remain eligible,NA,NA,NA,N.Y. Gen. Mun. Law § 207-kk,https://www.nysenate.gov/legislation/laws/GMU/207-KK,"This is parallel to, and separate from, the statewide RSSL § 363-d track (which explicitly does not apply to New York City) but covers the same list of cancers. A 2003 NY Comptroller opinion noted this provision was 'scheduled to expire' July 1, 2005, like § 363-d, but unlike the § 207-k heart provision, § 207-kk has clearly been kept alive and actively amended since then (Ch. 531, Laws of 2003, and a 2023-2024 amendment, S.7289-A/A.1999, adding endocrine/thyroid cancers) — good evidence this provision remains active.",NA,https://www.iaff.org/presumptive-health/ny/,2026-07-02
NY,New York,cancer,"Melanoma; cancers of the lymphatic, digestive, hematological, urinary, neurological, breast, reproductive, endocrine/thyroid, and prostate systems",firefighter,statute,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NY Retirement and Social Security Law § 363-d,https://www.nysenate.gov/legislation/laws/RSS/363-D,"Applies to NYSLPFRS localities outside New York City. New York City operates its own uniformed pension funds under General Municipal Law Article 10, not RSSL — see the separate NYC-specific rows for this state. CONFIRMED ACTIVE (2026-08-07 research): § 363-d's current statutory text cross-references § 480 directly and no longer relies on the 2005 sunset date at all -- this resolves the prior needs_verification flag. (Note: the parallel § 363-f lung/respiratory revival is still only inferred, not directly annotated in the statute -- see the respiratory/firefighter row, which remains flagged.) Pre-employment exam required. Covers paid firefighters only.",NA,https://www.iaff.org/presumptive-health/ny/,2026-05-27
NY,New York,cancer,"Prostate, breast, lymphatic, hematological, digestive, urinary, neurological, and reproductive-system cancers, and melanoma (volunteer firefighters, statewide)",firefighter_volunteer,employer_benefit,TRUE,NA,5,TRUE,NA,NA,NA,NA,NA,N.Y. Gen. Mun. Law § 205-cc (Volunteer Firefighter Enhanced Cancer Disability Benefits Program),NA,"NOTE: This is not a workers' compensation or pension presumption — it is a mandatory employer-purchased insurance benefit program (lump-sum, income-protection, and death benefits on qualifying diagnosis), structurally similar to Florida's § 112.1816 program. Enacted 2017; implementing regulations (9 NYCRR Part 210) adopted 2018-10-17; fire districts/departments had to show proof of qualifying coverage by 2019-01-01. Requires 5+ years of 'faithful and actual' interior structural firefighting service, a clean entry physical, and annual certified mask-fit testing. Coverage must run until 60 months after a district/department no longer has any volunteer firefighter who could qualify.",NA,https://www.iaff.org/presumptive-health/ny/,2026-07-02
NY,New York,cancer,"Enhanced cancer disability and death benefit (volunteer EMS members only, statewide)",emt_paramedic,employer_benefit,TRUE,NA,5,TRUE,NA,NA,NA,NA,NA,N.Y. Volunteer Ambulance Workers' Benefit Law (enhanced cancer benefit provision),NA,"IMPORTANT: applies to VOLUNTEER EMS members only — tagged under the shared emt_paramedic category because this dataset has no separate volunteer-EMS responder type. NOTE: This is a mandatory benefit program, not a presumption — parallel in structure to the volunteer-firefighter GML § 205-cc benefit. Includes a $50,000 enhanced cancer death benefit. Requires 5+ years of service and a clean entry physical.",NA,https://www.iaff.org/presumptive-health/ny/,2026-07-02
NY,New York,cardiovascular,Diseases of the heart,firefighter,statute,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NY Retirement and Social Security Law § 363-a,https://www.nysenate.gov/legislation/laws/RSS/363-A,"Applies to NYSLPFRS localities outside New York City. New York City operates its own uniformed pension funds under General Municipal Law Article 10, not RSSL — see the separate NYC-specific rows for this state. Statute nominally expired August 31, 1976 but kept alive per § 480. Member must have passed pre-entry physical that failed to reveal evidence of heart disease. Covers any member performing 'fire service' as defined in the retirement system (§ 302(11)(a,b,c,d,g,h)). Presumption is rebuttable by competent evidence.",NA,https://www.iaff.org/presumptive-health/ny/,2026-05-23
NY,New York,cardiovascular,Diseases of the heart (NYC only — City of New York uniformed police/fire force),firefighter,pension,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,N.Y. Gen. Mun. Law § 207-k,https://www.nysenate.gov/legislation/laws/GMU/207-K,"Applies to paid members of the uniformed force of a paid police or fire department drawn from competitive civil-service lists, in cities meeting the statute's population and civil-service criteria — functionally New York City only. This is parallel to, and separate from, the statewide RSSL § 363-a track. Requires a clean pre-entry physical. The statute text carries a nominal 'expired July 1, 1973' notation, and no equivalent to the RSSL § 480 extension mechanism has been identified for it, so its current force-and-effect status is more uncertain than the statewide RSSL provisions. This provision does not apply to Workers' Compensation Law or Labor Law claims — it operates purely as a pension-disability determination.",GML § 207-k carries a nominal 1973 expiration with no identified extension mechanism — current legal force is unconfirmed and needs independent verification before being treated as settled,https://www.iaff.org/presumptive-health/ny/,2026-07-02
NY,New York,cardiovascular,"Coronary artery disease / heart disease (volunteer firefighters, statewide)",firefighter_volunteer,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,N.Y. Volunteer Firefighters' Benefit Law § 61,NA,"Originally enacted in 1977. This is a rebuttable presumption: the claim must be paid unless there is 'substantial evidence' that the firefighter's duties did not cause the condition. It carries a recurring 5-year sunset clause, most recently extended to June 30, 2030 by Chapter 143, Laws of 2025 (S.8011, signed 2025-06-18), with prior renewals in 2003, 2010, 2015, and 2020. A companion 2025 bill (S.1663) proposed making the presumption permanent instead of subject to further 5-year renewals; its final disposition has not been confirmed.",NA,https://www.iaff.org/presumptive-health/ny/,2026-07-02
NY,New York,cardiovascular,"Coronary artery disease / heart disease (volunteer EMS members only, statewide; expedited 90-day claim decision)",emt_paramedic,statute,TRUE,TRUE,NA,TRUE,NA,NA,NA,Expedited 90-day claim decision requirement,NA,N.Y. Volunteer Ambulance Workers' Benefit Law (heart presumption provision),NA,Applies to volunteer EMS members only — grouped here under the shared EMT/paramedic category because this dataset does not have a separate volunteer-EMS responder type (unlike firefighter vs. volunteer firefighter). This is the only EMS disease presumption identified for New York; career (non-volunteer) EMS/paramedics have no identified disease presumption in New York outside the PTSD pathway under Workers' Compensation Law § 10(3)(c). Requires a clean entry physical.,NA,https://www.iaff.org/presumptive-health/ny/,2026-07-02
NY,New York,cardiovascular,Diseases of the heart,law_enforcement,statute,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,NA,NA,NY Retirement and Social Security Law § 363-a,https://www.nysenate.gov/legislation/laws/RSS/363-A,"Applies to NYSLPFRS localities outside New York City. New York City operates its own uniformed pension funds under General Municipal Law Article 10, not RSSL — see the separate NYC-specific rows for this state. Statute nominally expired August 31, 1976 but kept alive per § 480. Applies to 'recently employed' policeman who sustains disability while employed. Member must have passed pre-entry physical showing no heart disease. Presumption is rebuttable by competent evidence.",NA,https://www.iaff.org/presumptive-health/ny/,2026-05-23
NY,New York,cardiovascular,Diseases of the heart (NYC only — City of New York uniformed police/fire force),law_enforcement,pension,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,N.Y. Gen. Mun. Law § 207-k,https://www.nysenate.gov/legislation/laws/GMU/207-K,"Applies to paid members of the uniformed force of a paid police or fire department drawn from competitive civil-service lists, in cities meeting the statute's population and civil-service criteria — functionally New York City only. This is parallel to, and separate from, the statewide RSSL § 363-a track. Requires a clean pre-entry physical. The statute text carries a nominal 'expired July 1, 1973' notation, and no equivalent to the RSSL § 480 extension mechanism has been identified for it, so its current force-and-effect status is more uncertain than the statewide RSSL provisions. This provision does not apply to Workers' Compensation Law or Labor Law claims — it operates purely as a pension-disability determination.",GML § 207-k carries a nominal 1973 expiration with no identified extension mechanism — current legal force is unconfirmed and needs independent verification before being treated as settled,https://www.iaff.org/presumptive-health/ny/,2026-07-02
NY,New York,respiratory,Diseases of the lung,firefighter,statute,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NY Retirement and Social Security Law § 363-f,https://www.nysenate.gov/legislation/laws/RSS/363-F,"The statute nominally expired July 1, 2008, but may be kept alive by NY RSS § 480, which extends all temporary retirement benefits expiring between 1974 and 2011 (the same mechanism that keeps the § 363-a cardiovascular presumption alive). Whether this provision is currently active has not been independently confirmed and may require legal verification. A pre-employment or subsequent physical is required showing no evidence of a lung condition. Applies to uniformed members of paid fire departments.","GML/RSS respiratory revival via § 480 is inferred rather than directly annotated in the current statutory text — lower confidence than the cancer (§ 363-d) revival, which is confirmed. Keep flagged pending an independent read of the enacted amendment.",https://www.iaff.org/presumptive-health/ny/,2026-05-27
NY,New York,infectious,"HIV, tuberculosis, hepatitis",firefighter,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NY Retirement and Social Security Law § 363-dd,https://www.nysenate.gov/legislation/laws/RSS/363-DD,"Covers any police officer or firefighter covered by § 363 who contracts HIV, TB, or hepatitis after contact with members of the public where there may have been bodily fluid exposure. Presumption is rebuttable by competent evidence.",NA,https://www.iaff.org/presumptive-health/ny/,2026-05-23
NY,New York,infectious,"HIV, tuberculosis, hepatitis",law_enforcement,statute,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NY Retirement and Social Security Law § 363-dd,https://www.nysenate.gov/legislation/laws/RSS/363-DD,"Same provision as firefighters under § 363-dd. Covers police officers under § 363 who contract HIV, TB, or hepatitis after public contact with possible bodily fluid exposure. Rebuttable by competent evidence.",NA,https://www.iaff.org/presumptive-health/ny/,2026-05-23
